Date,League,Account,Action,Stash,Item
"15/05/2023, 13:17:09","Crucible","swozn","modified","Currency","286× Chaos Orb"
"15/05/2023, 13:17:09","Crucible","swozn","modified","Currency","7× Tainted Armourer's Scrap"
"15/05/2023, 13:17:08","Crucible","swozn","modified","Divination Cards","61× The Union"
"15/05/2023, 13:17:08","Crucible","swozn","modified","Currency","131× Portal Scroll"
"15/05/2023, 13:17:07","Crucible","swozn","modified","Currency","2221× Orb of Fusing"
"15/05/2023, 13:17:07","Crucible","swozn","modified","Currency","447× Cartographer's Chisel"
"15/05/2023, 13:17:06","Crucible","swozn","modified","Divination Cards","130× Lingering Remnants"
"15/05/2023, 13:17:06","Crucible","swozn","modified","Currency","103× Orb of Regret"
"15/05/2023, 13:17:06","Crucible","swozn","modified","Currency","122× Instilling Orb"
"15/05/2023, 13:17:05","Crucible","swozn","modified","Divination Cards","59× The Union"
"15/05/2023, 13:17:05","Crucible","swozn","modified","Divination Cards","9× Man With Bear"
"15/05/2023, 13:17:05","Crucible","swozn","modified","Currency","405× Orb of Chance"
"15/05/2023, 13:17:04","Crucible","swozn","added","Delve","Prismatic Fossil"
"15/05/2023, 13:17:04","Crucible","swozn","modified","Currency","41× Awakened Sextant"
"15/05/2023, 13:17:03","Crucible","swozn","modified","Currency","92× Portal Scroll"
"15/05/2023, 13:16:09","Crucible","0v3r_Dk","removed","juice","Cursed Trap Cemetery Map (T16)"
"15/05/2023, 13:16:08","Crucible","0v3r_Dk","removed","juice","Hidden Ziggurat Cemetery Map (T16)"
"15/05/2023, 13:16:06","Crucible","0v3r_Dk","removed","juice","Anguish Vault Cemetery Map (T16)"
"15/05/2023, 13:16:05","Crucible","0v3r_Dk","added","juice","Godless Shadows Cemetery Map (T16)"
"15/05/2023, 13:16:02","Crucible","0v3r_Dk","removed","juice","Godless Shadows Cemetery Map (T16)"
"15/05/2023, 13:15:47","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 13:15:46","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 13:15:46","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 13:15:36","Crucible","0v3r_Dk","added","General","Ventor's Gamble Gold Ring"
"15/05/2023, 13:15:34","Crucible","0v3r_Dk","modified","Currency","280× Chaos Orb"
"15/05/2023, 13:15:28","Crucible","0v3r_Dk","modified","Divination Cards","52× The Union"
"15/05/2023, 13:15:28","Crucible","0v3r_Dk","modified","Currency","12× Alteration Shard"
"15/05/2023, 13:15:28","Crucible","0v3r_Dk","modified","Currency","2212× Orb of Fusing"
"15/05/2023, 13:15:28","Crucible","0v3r_Dk","modified","Currency","143× Orb of Unmaking"
"15/05/2023, 13:15:27","Crucible","0v3r_Dk","modified","Delirium","2× Jeweller's Delirium Orb"
"15/05/2023, 13:15:27","Crucible","0v3r_Dk","modified","Delirium","117× Simulacrum Splinter"
"15/05/2023, 13:15:27","Crucible","0v3r_Dk","modified","Currency","9× Alchemy Shard"
"15/05/2023, 13:15:25","Crucible","0v3r_Dk","modified","Currency","2× Influenced Scouting Report"
"15/05/2023, 13:15:23","Crucible","0v3r_Dk","modified","Currency","3× Influenced Scouting Report"
"15/05/2023, 13:08:35","Crucible","swozn","modified","Currency","2983× Orb of Alteration"
"15/05/2023, 13:08:35","Crucible","swozn","modified","Fragment","59× Timeless Maraketh Splinter"
"15/05/2023, 13:08:34","Crucible","swozn","modified","Currency","2192× Orb of Fusing"
"15/05/2023, 13:08:34","Crucible","swozn","modified","Currency","390× Chromatic Orb"
"15/05/2023, 13:08:33","Crucible","swozn","modified","Currency","49× Enkindling Orb"
"15/05/2023, 13:08:33","Crucible","swozn","added","Currency","Maddening Incubator"
"15/05/2023, 13:08:32","Crucible","swozn","modified","Currency","2974× Orb of Alteration"
"15/05/2023, 13:08:31","Crucible","swozn","modified","Currency","2954× Orb of Alteration"
"15/05/2023, 13:08:31","Crucible","swozn","modified","Divination Cards","123× Lingering Remnants"
"15/05/2023, 13:08:31","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 13:08:30","Crucible","swozn","modified","Currency","2934× Orb of Alteration"
"15/05/2023, 13:08:29","Crucible","swozn","modified","Divination Cards","49× The Union"
"15/05/2023, 13:08:29","Crucible","swozn","added","Currency","Fragmented Incubator"
"15/05/2023, 13:08:28","Crucible","swozn","modified","Divination Cards","7× Man With Bear"
"15/05/2023, 13:08:28","Crucible","swozn","modified","Fragment","4× Rusted Torment Scarab"
"15/05/2023, 13:08:28","Crucible","swozn","modified","Fragment","5× Timeless Karui Emblem"
"15/05/2023, 13:08:27","Crucible","swozn","added","Divination Cards","The One With All"
"15/05/2023, 13:08:27","Crucible","swozn","modified","Currency","119× Instilling Orb"
"15/05/2023, 13:08:26","Crucible","swozn","added","Currency","Morphing Incubator"
"15/05/2023, 13:08:26","Crucible","swozn","modified","Currency","2914× Orb of Alteration"
"15/05/2023, 13:08:25","Crucible","swozn","modified","Currency","2894× Orb of Alteration"
"15/05/2023, 13:08:24","Crucible","swozn","modified","Currency","2874× Orb of Alteration"
"15/05/2023, 13:08:24","Crucible","swozn","modified","Currency","2854× Orb of Alteration"
"15/05/2023, 13:08:23","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 13:08:23","Crucible","swozn","modified","Currency","2834× Orb of Alteration"
"15/05/2023, 13:08:23","Crucible","swozn","modified","Currency","2814× Orb of Alteration"
"15/05/2023, 13:08:22","Crucible","swozn","modified","Currency","2794× Orb of Alteration"
"15/05/2023, 13:08:22","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 13:08:22","Crucible","swozn","modified","Currency","64× Vaal Orb"
"15/05/2023, 13:08:21","Crucible","swozn","added","Maps","Graven Ziggurat Cemetery Map (T16)"
"15/05/2023, 13:08:21","Crucible","swozn","added","Maps","Agony Edge Cemetery Map (T16)"
"15/05/2023, 13:08:20","Crucible","swozn","modified","Divination Cards","2× Peaceful Moments"
"15/05/2023, 13:08:20","Crucible","swozn","modified","Currency","286× Orb of Alchemy"
"15/05/2023, 13:08:20","Crucible","swozn","modified","Currency","2774× Orb of Alteration"
"15/05/2023, 13:08:20","Crucible","swozn","modified","Currency","393× Orb of Scouring"
"15/05/2023, 13:08:20","Crucible","swozn","modified","Currency","39× Lesser Eldritch Ichor"
"15/05/2023, 13:08:19","Crucible","swozn","modified","Currency","300× Chaos Orb"
"15/05/2023, 13:08:19","Crucible","swozn","modified","Currency","395× Orb of Chance"
"15/05/2023, 13:08:18","Crucible","swozn","added","Currency","Diviner's Incubator"
"15/05/2023, 13:08:18","Crucible","swozn","added","Currency","Fossilised Incubator"
"15/05/2023, 13:08:18","Crucible","swozn","modified","Currency","43× Lesser Eldritch Ember"
"15/05/2023, 13:08:17","Crucible","swozn","modified","Currency","254× Gemcutter's Prism"
"15/05/2023, 13:08:17","Crucible","swozn","modified","Currency","2754× Orb of Alteration"
"15/05/2023, 13:08:17","Crucible","swozn","added","Currency","Infused Incubator"
"15/05/2023, 13:08:16","Crucible","swozn","modified","Currency","17× Divine Orb"
"15/05/2023, 13:08:16","Crucible","swozn","modified","Currency","2181× Orb of Fusing"
"15/05/2023, 13:08:16","Crucible","swozn","modified","Currency","100× Orb of Regret"
"15/05/2023, 13:08:15","Crucible","swozn","modified","Currency","439× Cartographer's Chisel"
"15/05/2023, 13:08:15","Crucible","swozn","modified","Currency","2734× Orb of Alteration"
"15/05/2023, 13:08:14","Crucible","swozn","modified","Currency","2714× Orb of Alteration"
"15/05/2023, 13:08:14","Crucible","swozn","modified","Currency","380× Chromatic Orb"
"15/05/2023, 13:08:14","Crucible","swozn","modified","Divination Cards","48× The Union"
"15/05/2023, 13:08:13","Crucible","swozn","modified","Currency","2694× Orb of Alteration"
"15/05/2023, 13:08:12","Crucible","swozn","modified","Currency","271× Orb of Alchemy"
"15/05/2023, 13:08:12","Crucible","swozn","modified","Currency","2674× Orb of Alteration"
"15/05/2023, 13:08:12","Crucible","swozn","modified","Currency","40× Awakened Sextant"
"15/05/2023, 13:07:28","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 13:07:27","Crucible","0v3r_Dk","modified","Fragment","18× Rusted Ambush Scarab"
"15/05/2023, 13:07:27","Crucible","0v3r_Dk","modified","Currency","391× Orb of Scouring"
"15/05/2023, 13:07:27","Crucible","0v3r_Dk","added","Divination Cards","Chaotic Disposition"
"15/05/2023, 13:07:26","Crucible","0v3r_Dk","modified","Currency","296× Chaos Orb"
"15/05/2023, 13:07:26","Crucible","0v3r_Dk","modified","Divination Cards","41× The Union"
"15/05/2023, 13:07:25","Crucible","0v3r_Dk","modified","Delirium","107× Simulacrum Splinter"
"15/05/2023, 13:07:25","Crucible","0v3r_Dk","modified","Delirium","2× Foreboding Delirium Orb"
"15/05/2023, 13:07:25","Crucible","0v3r_Dk","modified","Currency","38× Awakened Sextant"
"15/05/2023, 13:07:25","Crucible","0v3r_Dk","modified","Divination Cards","34× The Union"
"15/05/2023, 13:07:24","Crucible","0v3r_Dk","modified","Currency","23× Grand Eldritch Ichor"
"15/05/2023, 13:07:24","Crucible","0v3r_Dk","modified","Fragment","52× Timeless Maraketh Splinter"
"15/05/2023, 13:07:24","Crucible","0v3r_Dk","modified","Currency","142× Orb of Unmaking"
"15/05/2023, 13:07:24","Crucible","0v3r_Dk","added","Divination Cards","Underground Forest"
"15/05/2023, 12:59:17","Crucible","0v3r_Dk","removed","juice","Blood Spires Cemetery Map (T16)"
"15/05/2023, 12:59:17","Crucible","0v3r_Dk","removed","juice","Anguish Vault Cemetery Map (T16)"
"15/05/2023, 12:59:06","Crucible","0v3r_Dk","added","Maps","Cabal Remnant Cemetery Map (T16)"
"15/05/2023, 12:59:05","Crucible","0v3r_Dk","added","Maps","Cabal Remnant Cemetery Map (T16)"
"15/05/2023, 12:58:56","Crucible","0v3r_Dk","modified","Currency","52× Exalted Orb"
"15/05/2023, 12:58:52","Crucible","0v3r_Dk","removed","Divination Cards","Brother's Stash"
"15/05/2023, 12:58:40","Crucible","swozn","modified","Currency","382× Orb of Augmentation"
"15/05/2023, 12:58:40","Crucible","0v3r_Dk","removed","Currency","Fossilised Incubator"
"15/05/2023, 12:58:39","Crucible","swozn","modified","Fragment","6× Rusted Abyss Scarab"
"15/05/2023, 12:58:39","Crucible","0v3r_Dk","removed","Currency","Morphing Incubator"
"15/05/2023, 12:58:39","Crucible","swozn","added","Divination Cards","Disdain"
"15/05/2023, 12:58:38","Crucible","swozn","modified","Fragment","2× Splinter of Uul-Netol"
"15/05/2023, 12:58:38","Crucible","swozn","modified","Currency","251× Orb of Alchemy"
"15/05/2023, 12:58:38","Crucible","swozn","modified","Currency","2161× Orb of Fusing"
"15/05/2023, 12:58:37","Crucible","swozn","modified","Currency","12× Divine Orb"
"15/05/2023, 12:58:37","Crucible","swozn","modified","Currency","59× Vaal Orb"
"15/05/2023, 12:58:37","Crucible","swozn","modified","Currency","11× Tainted Jeweller's Orb"
"15/05/2023, 12:58:36","Crucible","swozn","modified","Divination Cards","3× Emperor of Purity"
"15/05/2023, 12:58:35","Crucible","swozn","modified","Currency","429× Cartographer's Chisel"
"15/05/2023, 12:58:35","Crucible","swozn","modified","Currency","37× Lesser Eldritch Ichor"
"15/05/2023, 12:58:35","Crucible","swozn","modified","Divination Cards","32× The Union"
"15/05/2023, 12:58:34","Crucible","swozn","modified","Currency","2654× Orb of Alteration"
"15/05/2023, 12:58:34","Crucible","swozn","modified","Currency","253× Gemcutter's Prism"
"15/05/2023, 12:58:34","Crucible","swozn","modified","Currency","409× Cartographer's Chisel"
"15/05/2023, 12:58:34","Crucible","swozn","modified","Fragment","7× Rusted Harbinger Scarab"
"15/05/2023, 12:58:33","Crucible","swozn","modified","Currency","139× Orb of Unmaking"
"15/05/2023, 12:58:33","Crucible","swozn","modified","Currency","259× Jeweller's Orb"
"15/05/2023, 12:58:32","Crucible","0v3r_Dk","removed","Currency","2× Fossilised Incubator"
"15/05/2023, 12:58:32","Crucible","swozn","added","Currency","Surveyor's Compass"
"15/05/2023, 12:58:32","Crucible","0v3r_Dk","removed","Currency","Skittering Incubator"
"15/05/2023, 12:58:32","Crucible","swozn","modified","Currency","2634× Orb of Alteration"
"15/05/2023, 12:58:31","Crucible","0v3r_Dk","removed","Currency","Fragmented Incubator"
"15/05/2023, 12:58:31","Crucible","swozn","modified","Currency","46× Enkindling Orb"
"15/05/2023, 12:58:31","Crucible","0v3r_Dk","removed","Currency","Fragmented Incubator"
"15/05/2023, 12:58:31","Crucible","swozn","modified","Currency","2× Tainted Blacksmith's Whetstone"
"15/05/2023, 12:58:31","Crucible","swozn","modified","Currency","386× Orb of Scouring"
"15/05/2023, 12:58:30","Crucible","swozn","modified","Divination Cards","6× Man With Bear"
"15/05/2023, 12:58:30","Crucible","swozn","modified","Divination Cards","121× Lingering Remnants"
"15/05/2023, 12:58:30","Crucible","swozn","added","Divination Cards","The Queen"
"15/05/2023, 12:58:29","Crucible","swozn","modified","Currency","92× Orb of Regret"
"15/05/2023, 12:58:29","Crucible","swozn","modified","Currency","6× Tainted Armourer's Scrap"
"15/05/2023, 12:58:29","Crucible","swozn","modified","Currency","381× Orb of Chance"
"15/05/2023, 12:58:29","Crucible","swozn","modified","Currency","117× Instilling Orb"
"15/05/2023, 12:58:28","Crucible","swozn","modified","Currency","360× Chromatic Orb"
"15/05/2023, 12:58:28","Crucible","swozn","modified","Delirium","9× Blacksmith's Delirium Orb"
"15/05/2023, 12:58:28","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:58:27","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:58:27","Crucible","swozn","modified","Currency","2614× Orb of Alteration"
"15/05/2023, 12:58:27","Crucible","0v3r_Dk","modified","Currency","35× Awakened Sextant"
"15/05/2023, 12:58:27","Crucible","swozn","modified","Delirium","89× Simulacrum Splinter"
"15/05/2023, 12:58:27","Crucible","swozn","modified","Currency","2611× Orb of Alteration"
"15/05/2023, 12:58:26","Crucible","swozn","modified","Currency","361× Orb of Chance"
"15/05/2023, 12:58:26","Crucible","0v3r_Dk","modified","Currency","11× Divine Orb"
"15/05/2023, 12:58:26","Crucible","swozn","modified","Currency","33× Awakened Sextant"
"15/05/2023, 12:58:25","Crucible","swozn","modified","Divination Cards","28× The Union"
"15/05/2023, 12:58:25","Crucible","swozn","added","Currency","Stacked Deck"
"15/05/2023, 12:58:25","Crucible","swozn","modified","Divination Cards","2× The Valkyrie"
"15/05/2023, 12:58:25","Crucible","swozn","modified","Currency","295× Chaos Orb"
"15/05/2023, 12:58:18","Crucible","0v3r_Dk","added","General","Ventor's Gamble Gold Ring"
"15/05/2023, 12:58:13","Crucible","0v3r_Dk","removed","General","Ventor's Gamble Gold Ring"
"15/05/2023, 12:58:12","Crucible","0v3r_Dk","removed","General","Ventor's Gamble Gold Ring"
"15/05/2023, 12:58:10","Crucible","0v3r_Dk","added","General","Ventor's Gamble Gold Ring"
"15/05/2023, 12:58:05","Crucible","0v3r_Dk","modified","Fragment","6× Gilded Divination Scarab"
"15/05/2023, 12:58:04","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:58:04","Crucible","0v3r_Dk","modified","Currency","289× Chaos Orb"
"15/05/2023, 12:58:04","Crucible","0v3r_Dk","modified","Currency","3× Tainted Armourer's Scrap"
"15/05/2023, 12:58:04","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:58:03","Crucible","0v3r_Dk","added","Maps","Superior Cemetery Map (T16)"
"15/05/2023, 12:58:02","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:58:02","Crucible","0v3r_Dk","modified","Divination Cards","21× The Union"
"15/05/2023, 12:58:02","Crucible","0v3r_Dk","modified","Currency","17× Tainted Chromatic Orb"
"15/05/2023, 12:58:02","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:58:01","Crucible","0v3r_Dk","modified","Currency","138× Orb of Unmaking"
"15/05/2023, 12:58:01","Crucible","0v3r_Dk","modified","Currency","378× Orb of Scouring"
"15/05/2023, 12:58:01","Crucible","0v3r_Dk","modified","Fragment","3× Polished Abyss Scarab"
"15/05/2023, 12:58:00","Crucible","0v3r_Dk","modified","Fragment","6× Polished Legion Scarab"
"15/05/2023, 12:58:00","Crucible","0v3r_Dk","modified","Fragment","3× Gilded Harbinger Scarab"
"15/05/2023, 12:58:00","Crucible","0v3r_Dk","modified","Fragment","9× Gilded Abyss Scarab"
"15/05/2023, 12:58:00","Crucible","0v3r_Dk","modified","Fragment","12× Gilded Reliquary Scarab"
"15/05/2023, 12:57:59","Crucible","0v3r_Dk","modified","Fragment","10× Gilded Legion Scarab"
"15/05/2023, 12:57:59","Crucible","0v3r_Dk","modified","Fragment","4× Gilded Elder Scarab"
"15/05/2023, 12:57:59","Crucible","0v3r_Dk","added","Fragment","2× Gilded Expedition Scarab"
"15/05/2023, 12:57:59","Crucible","0v3r_Dk","modified","Fragment","4× Gilded Bestiary Scarab"
"15/05/2023, 12:49:58","Crucible","swozn","modified","Currency","44× Enkindling Orb"
"15/05/2023, 12:49:57","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:49:57","Crucible","swozn","modified","Currency","399× Cartographer's Chisel"
"15/05/2023, 12:49:56","Crucible","swozn","added","Maps","Multifarious Cemetery Map of Impotence (T16)"
"15/05/2023, 12:49:56","Crucible","swozn","modified","Currency","241× Orb of Alchemy"
"15/05/2023, 12:49:56","Crucible","swozn","added","Maps","Multifarious Cemetery Map of Impotence (T16)"
"15/05/2023, 12:49:55","Crucible","swozn","added","Divination Cards","Brother's Stash"
"15/05/2023, 12:49:54","Crucible","swozn","modified","Fragment","10× Rusted Reliquary Scarab"
"15/05/2023, 12:49:54","Crucible","swozn","modified","Divination Cards","3× Man With Bear"
"15/05/2023, 12:49:54","Crucible","swozn","modified","Currency","2591× Orb of Alteration"
"15/05/2023, 12:49:54","Crucible","swozn","modified","Currency","2148× Orb of Fusing"
"15/05/2023, 12:49:54","Crucible","swozn","modified","Fragment","5× Rusted Abyss Scarab"
"15/05/2023, 12:49:53","Crucible","swozn","modified","Currency","40× Lesser Eldritch Ember"
"15/05/2023, 12:49:53","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:49:53","Crucible","swozn","modified","Currency","57× Vaal Orb"
"15/05/2023, 12:49:52","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:49:52","Crucible","swozn","modified","Currency","254× Jeweller's Orb"
"15/05/2023, 12:49:52","Crucible","swozn","modified","Currency","251× Gemcutter's Prism"
"15/05/2023, 12:49:52","Crucible","swozn","modified","Fragment","5× Rusted Blight Scarab"
"15/05/2023, 12:49:52","Crucible","swozn","modified","Currency","34× Lesser Eldritch Ichor"
"15/05/2023, 12:49:51","Crucible","swozn","modified","Currency","2571× Orb of Alteration"
"15/05/2023, 12:49:51","Crucible","swozn","modified","Fragment","80× Timeless Templar Splinter"
"15/05/2023, 12:49:51","Crucible","swozn","modified","Currency","2551× Orb of Alteration"
"15/05/2023, 12:49:50","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:49:50","Crucible","swozn","modified","Divination Cards","117× Lingering Remnants"
"15/05/2023, 12:49:49","Crucible","swozn","modified","Currency","2531× Orb of Alteration"
"15/05/2023, 12:49:49","Crucible","swozn","modified","Currency","276× Chaos Orb"
"15/05/2023, 12:49:49","Crucible","swozn","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:49:49","Crucible","swozn","modified","Currency","371× Orb of Scouring"
"15/05/2023, 12:49:48","Crucible","swozn","added","Currency","Morphing Incubator"
"15/05/2023, 12:49:48","Crucible","swozn","modified","Currency","2511× Orb of Alteration"
"15/05/2023, 12:49:47","Crucible","swozn","modified","Currency","355× Chromatic Orb"
"15/05/2023, 12:49:47","Crucible","swozn","modified","Currency","349× Orb of Chance"
"15/05/2023, 12:49:47","Crucible","swozn","modified","Currency","115× Instilling Orb"
"15/05/2023, 12:49:46","Crucible","swozn","modified","Divination Cards","16× The Union"
"15/05/2023, 12:49:46","Crucible","swozn","modified","Currency","84× Orb of Regret"
"15/05/2023, 12:49:43","Crucible","0v3r_Dk","removed","juice","Cabal Remnant Cemetery Map (T16)"
"15/05/2023, 12:49:42","Crucible","0v3r_Dk","added","juice","Tranquil Remnant Cemetery Map (T16)"
"15/05/2023, 12:49:40","Crucible","0v3r_Dk","removed","juice","Cabal Remnant Cemetery Map (T16)"
"15/05/2023, 12:49:34","Crucible","0v3r_Dk","removed","juice","Tranquil Remnant Cemetery Map (T16)"
"15/05/2023, 12:49:32","Crucible","0v3r_Dk","removed","juice","Cruel Apex Cemetery Map (T16)"
"15/05/2023, 12:49:21","Crucible","0v3r_Dk","modified","Currency","32× Awakened Sextant"
"15/05/2023, 12:49:21","Crucible","0v3r_Dk","added","Divination Cards","Darker Half"
"15/05/2023, 12:49:21","Crucible","0v3r_Dk","modified","Currency","2128× Orb of Fusing"
"15/05/2023, 12:49:21","Crucible","0v3r_Dk","added","Delirium","29× Simulacrum Splinter"
"15/05/2023, 12:49:21","Crucible","0v3r_Dk","removed","Delirium","299× Simulacrum Splinter"
"15/05/2023, 12:49:21","Crucible","0v3r_Dk","modified","Delirium","2× Simulacrum"
"15/05/2023, 12:49:20","Crucible","0v3r_Dk","modified","Divination Cards","11× The Union"
"15/05/2023, 12:49:20","Crucible","0v3r_Dk","modified","Currency","2108× Orb of Fusing"
"15/05/2023, 12:49:20","Crucible","0v3r_Dk","modified","Currency","272× Chaos Orb"
"15/05/2023, 12:49:19","Crucible","0v3r_Dk","added","Divination Cards","4× The Union"
"15/05/2023, 12:49:19","Crucible","0v3r_Dk","modified","Currency","28× Explorer's Scouting Report"
"15/05/2023, 12:49:19","Crucible","0v3r_Dk","modified","Currency","367× Orb of Scouring"
"15/05/2023, 12:49:19","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:49:18","Crucible","0v3r_Dk","modified","Currency","5× Singular Scouting Report"
"15/05/2023, 12:49:18","Crucible","0v3r_Dk","modified","Currency","46× Greater Eldritch Ichor"
"15/05/2023, 12:49:18","Crucible","0v3r_Dk","modified","Fragment","29× Rusted Divination Scarab"
"15/05/2023, 12:49:17","Crucible","0v3r_Dk","modified","Currency","2088× Orb of Fusing"
"15/05/2023, 12:49:16","Crucible","0v3r_Dk","modified","Currency","2068× Orb of Fusing"
"15/05/2023, 12:49:16","Crucible","0v3r_Dk","modified","Currency","2048× Orb of Fusing"
"15/05/2023, 12:49:15","Crucible","0v3r_Dk","modified","Currency","136× Orb of Unmaking"
"15/05/2023, 12:42:10","Crucible","swozn","added","Maps","Agony Trap Cemetery Map (T16)"
"15/05/2023, 12:42:10","Crucible","swozn","added","Maps","Forgotten Spires Cemetery Map (T16)"
"15/05/2023, 12:42:09","Crucible","swozn","added","Maps","Tranquil Remnant Cemetery Map (T16)"
"15/05/2023, 12:42:09","Crucible","swozn","added","Maps","Forgotten Bind Cemetery Map (T16)"
"15/05/2023, 12:42:09","Crucible","swozn","added","Maps","Unholy Spires Cemetery Map (T16)"
"15/05/2023, 12:42:08","Crucible","swozn","added","Maps","Spectre Bind Cemetery Map (T16)"
"15/05/2023, 12:42:08","Crucible","swozn","modified","Currency","392× Cartographer's Chisel"
"15/05/2023, 12:42:07","Crucible","swozn","modified","Currency","375× Cartographer's Chisel"
"15/05/2023, 12:42:06","Crucible","swozn","modified","Currency","367× Cartographer's Chisel"
"15/05/2023, 12:42:05","Crucible","swozn","modified","Currency","359× Cartographer's Chisel"
"15/05/2023, 12:42:05","Crucible","swozn","modified","Currency","351× Cartographer's Chisel"
"15/05/2023, 12:42:04","Crucible","swozn","modified","Currency","357× Orb of Augmentation"
"15/05/2023, 12:42:04","Crucible","swozn","added","Maps","Cemetery Map (T4)"
"15/05/2023, 12:42:04","Crucible","swozn","added","Maps","Cemetery Map (T4)"
"15/05/2023, 12:42:03","Crucible","swozn","modified","Currency","56× Vaal Orb"
"15/05/2023, 12:41:16","Crucible","0v3r_Dk","modified","Fragment","5× Polished Legion Scarab"
"15/05/2023, 12:41:15","Crucible","0v3r_Dk","added","Fragment","4× Gilded Ambush Scarab"
"15/05/2023, 12:41:15","Crucible","0v3r_Dk","modified","Fragment","11× Gilded Reliquary Scarab"
"15/05/2023, 12:41:15","Crucible","0v3r_Dk","added","Fragment","4× Gilded Divination Scarab"
"15/05/2023, 12:41:14","Crucible","0v3r_Dk","removed","juice","Destiny Court Cemetery Map (T16)"
"15/05/2023, 12:41:12","Crucible","0v3r_Dk","added","juice","Destiny Court Cemetery Map (T16)"
"15/05/2023, 12:41:01","Crucible","swozn","modified","Currency","43× Vaal Orb"
"15/05/2023, 12:40:45","Crucible","0v3r_Dk","added","juice","10× Polished Legion Scarab"
"15/05/2023, 12:40:44","Crucible","0v3r_Dk","added","juice","10× Polished Legion Scarab"
"15/05/2023, 12:40:32","Crucible","swozn","modified","Currency","343× Cartographer's Chisel"
"15/05/2023, 12:40:32","Crucible","swozn","modified","Currency","363× Cartographer's Chisel"
"15/05/2023, 12:40:31","Crucible","swozn","modified","Currency","383× Cartographer's Chisel"
"15/05/2023, 12:40:31","Crucible","swozn","modified","Currency","403× Cartographer's Chisel"
"15/05/2023, 12:40:30","Crucible","swozn","modified","Currency","423× Cartographer's Chisel"
"15/05/2023, 12:40:29","Crucible","swozn","modified","Currency","443× Cartographer's Chisel"
"15/05/2023, 12:40:23","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:22","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:20","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:20","Crucible","swozn","removed","Maps","Superior Cemetery Map (T16)"
"15/05/2023, 12:40:19","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:19","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:19","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:18","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:18","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:17","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:17","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:17","Crucible","swozn","removed","Maps","Superior Cemetery Map (T16)"
"15/05/2023, 12:40:17","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:16","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:16","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:15","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:15","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:15","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:15","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:14","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:14","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:13","Crucible","0v3r_Dk","added","juice","10× Gilded Reliquary Scarab"
"15/05/2023, 12:40:13","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:13","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
